x_pos,y_pos,radius_i,ID_i,norm_rand_i
91.74943280387635,125.29218665476505,6.57480782733845,267,1.9823455074673066
92.22483267903391,143.60569154517168,4.787039317968425,604,1.6787807028207535
95.9811291587979,135.32145998782175,4.787039317968425,837,2.1196300722588615
132.19844031942748,108.90516008050602,4.806212729323046,86,2.3379193967072713
135.23333588470663,100.57361843268312,4.806212729323046,886,2.243766900829455
132.88348476568615,118.34442841419121,5.122570734053379,469,1.8805293632694755
126.94073584065443,126.26039333254379,5.122570734053379,753,2.297111972194614
122.52214970673789,113.39174770374916,6.6475725967010115,322,2.253492546771549
115.87914667288985,124.08833651467272,6.6475725967010115,524,2.170152663745911
134.84579357086426,-14.539758021522205,5.588542659017286,7,1.3552424052928862
129.34088981567558,-5.685732731771981,5.588542659017286,685,2.2985867444393344
130.98523253219048,-22.97890776317679,4.459693331045362,370,2.4119249616190834
134.75454378807973,-30.438502823401734,4.459693331045362,786,2.4478609535980627
141.54918006940594,-22.988007423487343,5.9085121990465685,550,2.5631793201993167
141.34707334256453,-5.200680440461388,6.725346759411865,263,1.8646374841235334
123.07514689448143,-15.630550547703105,6.725346759411865,549,2.681869937262507
162.62129570711065,-18.882425067653504,6.664056896272797,94,2.4113880872584588
174.75487367843905,-14.72286323107048,6.664056896272797,659,2.1619806838562785
146.91827060154043,-31.727451485108073,4.959434134948022,203,2.025849813112799
153.3932881696444,-25.038960782905143,4.959434134948022,833,1.8242657808140743
150.40193523026585,-14.230985224794045,6.813133969574102,591,2.048044738133603
168.32381104611383,-68.81676037561117,6.375425767389176,38,2.4192017007463593
178.81827496312027,-62.36573897734632,6.375425767389176,742,2.0365351843551784
172.90788120268905,-38.64457967014396,5.4123389817394765,220,1.8998101454726635
177.31351384065565,-48.572383648283655,5.4123389817394765,746,1.409480858890991
165.17498821823932,-48.186504074851435,7.200830665462063,388,2.1359865209740354
147.47742658555364,-62.12684964493251,6.8048220764277,131,1.9005564013027276
156.06508385493848,-71.53542242203886,6.8048220764277,551,1.998288462989663
162.62089628544413,-32.13638706518641,7.051923929434315,208,2.569091066284815
154.51599912385237,-53.29507467031215,5.087586315042416,451,2.0921303113759233
161.74573126384539,-59.800088005946364,5.087586315042416,851,1.9936336896001958
175.5240985026829,19.36514093120581,8.262449304422919,26,2.7413702225226375
169.5024002633476,5.626604541508267,7.061698282447856,268,2.1711960428829102
153.75450363246637,-1.0804921066845778,7.061698282447856,374,2.091559358025118
165.23864327740856,-6.60418545952309,6.389558033589758,163,1.906398019081679
179.35644461891,-2.8845212694112172,6.389558033589758,605,1.8204672296483655
187.2623456755609,-13.677790369851888,6.3540292635857085,280,2.339653961574
174.54806909740677,-27.261394865628347,6.3540292635857085,626,1.8019063761544099
145.7152957723701,44.09026712485597,4.909794513151502,48,2.181155530257052
140.01352515939246,51.30839582455307,4.909794513151502,868,2.8530678847902067
159.0431095099977,42.483436551105015,6.861505255224651,499,2.202209408384321
138.3965624935718,29.89190140259437,6.393985248839295,233,2.005531305118344
149.44510594081538,34.151959547845195,6.393985248839295,726,1.7068176058177686
164.11021511318106,54.27073669801167,6.450993278709043,103,2.0688234919273176
159.49498233803442,31.305759078293296,4.6900066731304015,438,1.8907647396867044
163.73547787644418,23.385682555140512,4.6900066731304015,841,1.428862378416834
151.89605673944476,52.63482627350165,5.946554614151359,348,1.5177971210388048
143.8190519765004,60.75423220902579,5.946554614151359,628,2.298181572432318
153.39339702487487,22.818234864266124,6.117781252010556,165,2.6950310511528617
142.60612410822603,19.061949271572164,6.117781252010556,527,2.029056736380555
170.76770993214944,34.417207164650655,7.483862247507229,383,2.245590580675026
91.54617036914509,-31.730434240811423,6.992981954589867,16,2.1467567429882624
80.81870795027571,-14.493979992076863,6.992981954589867,452,2.316296123653367
91.06220084593784,-7.739922006205359,7.135190031654591,255,2.1490793633213348
101.4460139009473,-0.1999181139687854,7.135190031654591,398,2.122386428201275
75.6752895618392,-30.289618876664864,5.09070788920753,114,1.9909997889117799
83.18207873700024,-24.952998584050324,5.09070788920753,871,1.7584801630623137
72.4432859317194,-21.36257138339846,5.238643455404638,422,2.0821310500859678
63.19971259413515,-18.43190038579916,5.238643455404638,808,2.302075858339511
72.04400829326474,-43.76659205087376,4.655173947445872,229,2.9819247675438594
69.05005744577886,-36.26822657547249,4.655173947445872,893,1.8641827303386345
75.08264400301067,-53.484123675129794,6.57911038546961,664,1.8045485432423345
117.17924157104707,-3.6617799580115302,4.867278121025435,50,1.7391054033527629
113.00486540183653,-11.628340256059321,4.867278121025435,879,1.416417703438865
102.41461465811295,-13.265205297860426,6.850403537947082,602,2.734331914788868
91.24785120924014,-19.458787934478757,5.23019643871989,192,1.6937133099662365
99.8056919835379,-24.03678771770734,5.23019643871989,865,1.5541497516629157
111.48929982455144,-23.06885826221752,7.315832428518526,408,2.3340336766245273
117.08000057265369,15.733039304154488,6.14618587526438,107,2.0740638862449057
112.03335029505183,5.30195944872764,6.14618587526438,519,1.738034317157602
95.09715839139731,10.00165310049795,5.885112631668676,371,2.1393591249254915
95.51817323799345,20.734798840724697,5.885112631668676,627,2.422576094278568
75.62237081167083,6.985802431036107,6.33214151939153,181,1.9008422839303687
86.41061009604023,3.428617973133964,6.33214151939153,544,1.6514707232192616
72.24967584309846,18.2173310963984,6.469194436115674,256,1.7844233433489094
64.25308247433222,9.406941090025109,6.469194436115674,490,2.0916864273386557
56.972411141650284,-119.9853337509318,7.520982697510672,13,2.3296658186954993
55.34195066683499,-108.10202665321034,5.65092912483179,424,2.0266196265145178
65.7751041453019,-108.77329095681853,5.65092912483179,737,2.0008239678272997
70.3428529868383,-88.80278244527246,5.935460194340036,122,1.7291637412193257
76.84851829365263,-80.17308739094621,5.935460194340036,642,2.6464004458811035
86.87248356947764,-76.99593904834747,5.741591051969453,387,2.1333551021313113
98.47270274055958,-76.83856878484508,5.741591051969453,736,1.5986286225509887
45.60106912004767,-66.50875879886941,5.836906716270529,111,1.782987801349721
